file,line,keyword,context,code
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,418,examination_date,variable_assignment,"examination_date = datetime.strptime(match.group(3), '%d.%m.%Y').strftime('%Y-%m-%d')"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,420,examination_time,variable_assignment,examination_time = match.group(4)
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,423,examiner_last_name,dict_key,"'examiner_last_name': examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,423,examiner_last_name,dict_key,"'examiner_last_name': examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,424,examiner_first_name,dict_key,"'examiner_first_name': examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,424,examiner_first_name,dict_key,"'examiner_first_name': examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,425,examination_date,dict_key,"'examination_date': examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,425,examination_date,dict_key,"'examination_date': examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,426,examination_time,dict_key,'examination_time': examination_time
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,426,examination_time,dict_key,'examination_time': examination_time
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,446,examination_date,variable_assignment,"examination_date = datetime.strptime(match.group(1), '%d.%m.%Y').strftime('%Y-%m-%d')"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,449,examiner_last_name,dict_key,"'examiner_last_name': """","
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,450,examiner_first_name,dict_key,"'examiner_first_name': """","
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,451,examination_date,dict_key,"'examination_date': examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,451,examination_date,dict_key,"'examination_date': examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/spacy_extractor.py,452,examination_time,dict_key,"'examination_time': """""
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,12,text,other,Detects text at word level using Tesseract OCR.
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,16,text,other,"logger.debug(""Loading tesseract text detection"")"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,28,text,other,custom_config = r'--oem 3 --psm 11'  # PSM 11 for sparse text with OEM 3 (default)
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,30,text,other,# Detecting text using Tesseract with word-level configuration
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,47,text,other,# Loop over each of the individual text localizations
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,48,text,other,"for i in range(0, len(results[""text""])):"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,53,text,variable_assignment,"text = results[""text""][i].strip()"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,53,text,variable_assignment,"text = results[""text""][i].strip()"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,55,text,other,# Filter out weak detections and empty text
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,57,text,other,text and  # Check if text is not empty
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,57,text,other,text and  # Check if text is not empty
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,58,text,other,not text.isspace() and  # Check if text is not just whitespace
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,58,text,other,not text.isspace() and  # Check if text is not just whitespace
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,78,text,dict_key,"""text"": text"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,78,text,dict_key,"""text"": text"
/home/admin/lx-anonymizer/lx_anonymizer/tesseract_text_detection.py,90,text,other,"logger.info(f""Tesseract text detection complete. Found {len(output_boxes)} words."")"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,7,text,other,def replace_umlauts(text):
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,9,text,variable_assignment,"text = text.replace('ä', 'ae')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,9,text,variable_assignment,"text = text.replace('ä', 'ae')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,10,text,variable_assignment,"text = text.replace('ö', 'oe')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,10,text,variable_assignment,"text = text.replace('ö', 'oe')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,11,text,variable_assignment,"text = text.replace('ü', 'ue')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,11,text,variable_assignment,"text = text.replace('ü', 'ue')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,12,text,variable_assignment,"text = text.replace('Ä', 'AE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,12,text,variable_assignment,"text = text.replace('Ä', 'AE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,13,text,variable_assignment,"text = text.replace('Ö', 'OE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,13,text,variable_assignment,"text = text.replace('Ö', 'OE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,14,text,variable_assignment,"text = text.replace('Ü', 'UE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,14,text,variable_assignment,"text = text.replace('Ü', 'UE')"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,15,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,17,text,other,def replace_large_numbers(text):
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,22,text,other,"numbers_to_replace = re.findall(r'\b\d{5,}\b', text)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,27,text,variable_assignment,"text = text.replace(number, random_num)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,27,text,variable_assignment,"text = text.replace(number, random_num)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,29,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,35,text,other,"def cutoff_leading_text(text, cutoff_flags):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,37,text,other,Remove all text above the first occurrence of any cutoff flag.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,40,text,other,"if not cutoff_flags:  # If no flags provided, return text as is"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,41,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,43,text,other,lines = text.split('\n')
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,48,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,50,text,other,"def cutoff_trailing_text(text, cutoff_flags):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,52,text,other,Remove all text below the first occurrence of any cutoff flag.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,55,text,other,"if not cutoff_flags:  # If no flags provided, return text as is"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,56,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,58,text,other,lines = text.split('\n')
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,63,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,65,text,other,"def replace_employee_names(text, first_names, last_names, locale=None):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,70,text,other,if first_name and first_name in text:
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,71,text,variable_assignment,"text = text.replace(first_name, fake.first_name())"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,71,text,variable_assignment,"text = text.replace(first_name, fake.first_name())"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,75,text,other,if last_name and last_name in text:
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,76,text,variable_assignment,"text = text.replace(last_name, fake.last_name())"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,76,text,variable_assignment,"text = text.replace(last_name, fake.last_name())"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,78,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,80,text,other,"def anonymize_text(text, report_meta, text_date_format=""%d.%m.%Y"","
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,85,text,other,Anonymizes the given text by replacing personal information.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,88,text,other,text (str): The text to anonymize.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,88,text,other,text (str): The text to anonymize.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,90,text,other,text_date_format (str): Format for dates in the text.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,91,text,other,lower_cut_off_flags (list): Markers to remove text after a given line.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,92,text,other,upper_cut_off_flags (list): Markers to remove text before a given line.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,96,text,other,apply_cutoffs (bool): Whether to apply text cutoffs.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,100,text,other,str: Anonymized text.
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,103,text,other,"logger.info(""Starting text anonymization"")"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,105,anonymized_text,variable_assignment,anonymized_text = text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,105,text,other,anonymized_text = text
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,108,patient_first_name,other,# nehmen wir hier z.B. patient_first_name und patient_last_name:
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,108,patient_last_name,other,# nehmen wir hier z.B. patient_first_name und patient_last_name:
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,109,patient_first_name,other,"if report_meta.get(""patient_first_name"") and report_meta.get(""patient_last_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,109,patient_last_name,other,"if report_meta.get(""patient_first_name"") and report_meta.get(""patient_last_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,110,patient_first_name,other,"first_name = report_meta[""patient_first_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,111,patient_last_name,other,"last_name = report_meta[""patient_last_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,114,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(first_name, pseudo_first_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,114,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(first_name, pseudo_first_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,115,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(last_name, pseudo_last_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,115,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(last_name, pseudo_last_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,118,examiner_first_name,other,"if report_meta.get(""examiner_first_name"") and report_meta.get(""examiner_last_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,118,examiner_last_name,other,"if report_meta.get(""examiner_first_name"") and report_meta.get(""examiner_last_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,119,examiner_first_name,variable_assignment,"examiner_first_name = report_meta[""examiner_first_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,119,examiner_first_name,variable_assignment,"examiner_first_name = report_meta[""examiner_first_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,120,examiner_last_name,variable_assignment,"examiner_last_name = report_meta[""examiner_last_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,120,examiner_last_name,variable_assignment,"examiner_last_name = report_meta[""examiner_last_name""]"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,123,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(examiner_first_name, pseudo_examiner_first_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,123,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(examiner_first_name, pseudo_examiner_first_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,123,examiner_first_name,other,"anonymized_text = anonymized_text.replace(examiner_first_name, pseudo_examiner_first_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,124,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(examiner_last_name, pseudo_examiner_last_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,124,anonymized_text,variable_assignment,"anonymized_text = anonymized_text.replace(examiner_last_name, pseudo_examiner_last_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,124,examiner_last_name,other,"anonymized_text = anonymized_text.replace(examiner_last_name, pseudo_examiner_last_name)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,125,examiner_first_name,other,"logger.debug(f""Replaced examiner name: {examiner_first_name} {examiner_last_name} -> {pseudo_examiner_first_name} {pseudo_examiner_last_name}"")"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,125,examiner_last_name,other,"logger.debug(f""Replaced examiner name: {examiner_first_name} {examiner_last_name} -> {pseudo_examiner_first_name} {pseudo_examiner_last_name}"")"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,129,text,other,"logger.info(""Applying text cutoffs"")"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,132,anonymized_text,variable_assignment,"anonymized_text = cutoff_leading_text(anonymized_text, upper_cut_off_flags)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,132,anonymized_text,variable_assignment,"anonymized_text = cutoff_leading_text(anonymized_text, upper_cut_off_flags)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,136,anonymized_text,variable_assignment,"anonymized_text = cutoff_trailing_text(anonymized_text, lower_cut_off_flags)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,136,anonymized_text,variable_assignment,"anonymized_text = cutoff_trailing_text(anonymized_text, lower_cut_off_flags)"
/home/admin/lx-anonymizer/lx_anonymizer/text_anonymizer.py,140,anonymized_text,other,return anonymized_text
/home/admin/lx-anonymizer/lx_anonymizer/enhanced_best_frame_text.py,14,text,other,"def _calculate_text_quality_score(self, text: str, confidence: float) -> float:"
/home/admin/lx-anonymizer/lx_anonymizer/enhanced_best_frame_text.py,15,text,other,if not text:
/home/admin/lx-anonymizer/lx_anonymizer/enhanced_best_frame_text.py,22,text,other,"words = re.findall(r""[A-Za-zÄÖÜäöüß]{2,}"", text)"
